Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Subscription Status,Previous Purchases,Frequency of Purchases
21,Female,Sweater,Clothing,31,Indiana,S,Magenta,Winter,No,11,Every 3 Months
57,Female,Shorts,Clothing,40,New Jersey,M,Black,Fall,No,36,Monthly
60,Female,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,No,50,Every 3 Months
44,Female,Shirt,Clothing,98,Minnesota,M,Brown,Fall,No,39,Every 3 Months
31,Female,Shoes,Footwear,51,New Jersey,M,Magenta,Spring,No,11,Bi-Weekly
57,Female,Hat,Accessories,95,Oklahoma,XL,Indigo,Fall,No,5,Every 3 Months
39,Female,Scarf,Accessories,36,Wisconsin,M,Violet,Summer,No,7,Annually
48,Female,Belt,Accessories,52,Rhode Island,L,Cyan,Winter,No,50,Weekly
42,Female,T-shirt,Clothing,35,Indiana,M,Violet,Spring,No,21,Every 3 Months
56,Female,Shorts,Clothing,68,Vermont,S,Black,Fall,No,31,Fortnightly
28,Female,Pants,Clothing,50,Maine,S,Charcoal,Winter,No,39,Bi-Weekly
40,Female,Sunglasses,Accessories,100,Alabama,M,White,Winter,No,28,Fortnightly
49,Female,Coat,Outerwear,74,Alabama,S,Gray,Winter,No,33,Weekly
37,Female,Hoodie,Clothing,45,Idaho,L,Pink,Winter,No,42,Quarterly
22,Female,Dress,Clothing,97,Arkansas,M,Cyan,Fall,No,5,Every 3 Months
27,Female,Blouse,Clothing,60,Ohio,M,Blue,Winter,No,25,Monthly
59,Female,Socks,Clothing,25,Illinois,M,Indigo,Winter,No,48,Annually
35,Female,Socks,Clothing,55,Nevada,XL,Magenta,Spring,No,30,Weekly
58,Female,Shoes,Footwear,99,Texas,M,Lavender,Winter,No,34,Quarterly
58,Female,Belt,Accessories,45,Nevada,S,Orange,Summer,No,34,Every 3 Months
46,Female,Sweater,Clothing,20,Oklahoma,M,Cyan,Spring,No,14,Fortnightly
43,Female,Pants,Clothing,88,Alabama,XL,Green,Summer,No,2,Weekly
39,Female,Scarf,Accessories,99,South Dakota,M,White,Summer,No,41,Every 3 Months
59,Female,Skirt,Clothing,86,Texas,M,Blue,Spring,No,3,Monthly
59,Female,Dress,Clothing,70,Montana,M,Black,Summer,No,18,Weekly
59,Female,Hat,Accessories,50,Wyoming,S,Red,Fall,No,1,Fortnightly
45,Female,Handbag,Accessories,57,New York,L,Red,Winter,No,5,Monthly
27,Female,Pants,Clothing,69,Oregon,L,Gold,Winter,No,41,Annually
24,Female,T-shirt,Clothing,94,California,M,Red,Fall,No,5,Monthly
47,Female,Jacket,Outerwear,24,North Carolina,L,Purple,Spring,No,10,Every 3 Months
70,Female,Scarf,Accessories,79,Kentucky,L,White,Spring,No,20,Annually
58,Female,Hat,Accessories,31,Hawaii,XL,Magenta,Fall,No,11,Weekly
45,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,No,4,Fortnightly
24,Female,Skirt,Clothing,63,West Virginia,L,Black,Spring,No,38,Weekly
67,Female,Handbag,Accessories,61,South Carolina,XL,White,Spring,No,19,Bi-Weekly
31,Female,Backpack,Accessories,50,Montana,M,Maroon,Summer,No,16,Every 3 Months
52,Female,Coat,Outerwear,82,North Dakota,L,Black,Spring,No,2,Monthly
29,Female,Belt,Accessories,51,New Mexico,L,Olive,Fall,No,11,Monthly
62,Female,Handbag,Accessories,23,Missouri,L,Gray,Spring,No,18,Fortnightly
19,Female,Coat,Outerwear,91,West Virginia,M,Gold,Spring,No,47,Fortnightly
62,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,No,15,Bi-Weekly
70,Female,Blouse,Clothing,34,West Virginia,S,Lavender,Summer,No,15,Weekly
20,Female,Blouse,Clothing,23,Alaska,M,Green,Spring,No,47,Quarterly
67,Female,Belt,Accessories,82,West Virginia,M,Violet,Fall,No,47,Monthly
65,Female,Jacket,Outerwear,73,New Mexico,M,Brown,Fall,No,6,Every 3 Months
45,Female,Shorts,Clothing,32,South Dakota,L,Teal,Spring,No,18,Monthly
26,Female,Hat,Accessories,80,Oklahoma,M,Charcoal,Spring,No,40,Bi-Weekly
36,Female,Pants,Clothing,58,Oklahoma,XL,Charcoal,Summer,No,31,Fortnightly
36,Female,Blouse,Clothing,82,Alabama,XL,Beige,Winter,No,31,Bi-Weekly
20,Female,Belt,Accessories,60,Mississippi,S,Turquoise,Summer,No,4,Fortnightly
30,Female,Handbag,Accessories,79,Mississippi,XL,Orange,Fall,No,36,Every 3 Months
34,Female,Hoodie,Clothing,41,Nebraska,L,Cyan,Summer,No,31,Bi-Weekly
63,Female,Jacket,Outerwear,39,Colorado,L,Orange,Summer,No,6,Fortnightly
18,Female,Scarf,Accessories,36,Pennsylvania,S,Green,Winter,No,1,Monthly
55,Female,Jeans,Clothing,70,Utah,M,Pink,Fall,No,29,Monthly
48,Female,Handbag,Accessories,47,Massachusetts,M,Blue,Summer,No,19,Monthly
45,Female,Jacket,Outerwear,27,Iowa,M,Pink,Winter,No,12,Fortnightly
29,Female,Hat,Accessories,52,Florida,L,Blue,Summer,No,18,Annually
55,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,No,45,Quarterly
55,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,No,45,Monthly
55,Female,Socks,Clothing,94,Kansas,M,Violet,Spring,No,8,Quarterly
48,Female,Scarf,Accessories,68,Kentucky,S,Gold,Summer,No,4,Every 3 Months
42,Female,Socks,Clothing,45,New Mexico,M,Olive,Summer,No,5,Fortnightly
21,Female,Hat,Accessories,67,North Carolina,XL,Pink,Summer,No,30,Quarterly
45,Female,Jacket,Outerwear,46,North Dakota,M,Olive,Summer,No,15,Monthly
23,Female,Shorts,Clothing,31,North Dakota,M,Indigo,Summer,No,17,Every 3 Months
66,Female,Blouse,Clothing,44,Illinois,XL,Silver,Fall,No,45,Every 3 Months
32,Female,Coat,Outerwear,100,Maine,S,Charcoal,Winter,No,3,Annually
52,Female,Sweater,Clothing,92,Indiana,XL,Orange,Winter,No,43,Weekly
54,Female,Handbag,Accessories,78,North Dakota,M,Yellow,Winter,No,4,Monthly
37,Female,T-shirt,Clothing,32,Missouri,S,Red,Fall,No,41,Weekly
29,Female,Sandals,Footwear,97,Alaska,M,Maroon,Fall,No,16,Monthly
47,Female,Gloves,Accessories,95,North Dakota,M,Magenta,Summer,No,10,Annually
47,Female,Shorts,Clothing,64,Connecticut,M,Black,Spring,No,2,Quarterly
42,Female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,No,11,Bi-Weekly
34,Female,Backpack,Accessories,54,New Jersey,M,Gray,Winter,No,1,Bi-Weekly
38,Female,Sneakers,Footwear,96,Missouri,M,Black,Spring,No,41,Quarterly
55,Female,Sunglasses,Accessories,58,California,M,Pink,Summer,No,39,Quarterly
27,Female,T-shirt,Clothing,23,Washington,M,Silver,Summer,No,1,Bi-Weekly
55,Female,Jeans,Clothing,35,Minnesota,M,Violet,Spring,No,3,Monthly
66,Female,Shirt,Clothing,23,California,M,Beige,Summer,No,21,Annually
44,Female,Hat,Accessories,94,Texas,XL,Cyan,Winter,No,48,Quarterly
39,Female,Blouse,Clothing,45,Montana,M,Brown,Fall,No,24,Annually
23,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,No,45,Bi-Weekly
29,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,No,46,Monthly
20,Female,Gloves,Accessories,99,Nebraska,M,Cyan,Fall,No,35,Fortnightly
42,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,No,47,Fortnightly
55,Female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,No,35,Monthly
66,Female,Jacket,Outerwear,81,New Jersey,M,Violet,Spring,No,45,Weekly
24,Female,Shorts,Clothing,31,Kentucky,XL,Green,Winter,No,6,Bi-Weekly
62,Female,Hat,Accessories,48,Washington,XL,Magenta,Fall,No,20,Annually
28,Female,Handbag,Accessories,91,Florida,M,Turquoise,Summer,No,3,Bi-Weekly
30,Female,Jeans,Clothing,99,Oklahoma,M,Black,Summer,No,30,Quarterly
22,Female,Shoes,Footwear,70,Iowa,XL,Cyan,Summer,No,28,Bi-Weekly
28,Female,T-shirt,Clothing,74,New Hampshire,L,Gray,Winter,No,15,Every 3 Months
35,Female,Jewelry,Accessories,79,Georgia,M,Red,Fall,No,29,Quarterly
45,Female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,No,15,Bi-Weekly
43,Female,Shirt,Clothing,49,New Hampshire,L,Cyan,Spring,No,18,Fortnightly
55,Female,Belt,Accessories,96,Washington,M,Teal,Summer,No,7,Bi-Weekly
31,Female,Dress,Clothing,66,Ohio,L,Teal,Fall,No,19,Every 3 Months
42,Female,Skirt,Clothing,45,Maryland,M,Orange,Fall,No,15,Weekly
40,Female,Blouse,Clothing,28,Delaware,M,Peach,Spring,No,3,Bi-Weekly
39,Female,Jeans,Clothing,48,Tennessee,M,Silver,Summer,No,13,Bi-Weekly
41,Female,Hoodie,Clothing,67,Arkansas,M,Pink,Winter,No,37,Monthly
56,Female,T-shirt,Clothing,59,Tennessee,M,Magenta,Fall,No,26,Annually
43,Female,Sunglasses,Accessories,74,New Hampshire,L,Red,Fall,No,29,Monthly
22,Female,Jacket,Outerwear,81,Minnesota,M,Maroon,Spring,No,47,Every 3 Months
47,Female,Shoes,Footwear,26,Florida,M,Silver,Spring,No,47,Bi-Weekly
50,Female,Handbag,Accessories,61,Tennessee,M,Gray,Summer,No,48,Fortnightly
58,Female,Sweater,Clothing,23,California,M,Turquoise,Winter,No,46,Bi-Weekly
50,Female,Scarf,Accessories,33,Oregon,M,Peach,Fall,No,7,Monthly
43,Female,Skirt,Clothing,58,Tennessee,L,Teal,Fall,No,45,Every 3 Months
38,Female,Gloves,Accessories,65,North Carolina,M,Red,Spring,No,47,Quarterly
44,Female,T-shirt,Clothing,48,Tennessee,M,Blue,Summer,No,6,Fortnightly
30,Female,Sandals,Footwear,25,Nebraska,M,Blue,Spring,No,29,Every 3 Months
47,Female,Sweater,Clothing,51,Maine,M,Indigo,Winter,No,42,Monthly
30,Female,Belt,Accessories,31,Illinois,M,Charcoal,Summer,No,46,Fortnightly
49,Female,Hoodie,Clothing,99,Colorado,S,Turquoise,Winter,No,28,Annually
56,Female,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,No,14,Every 3 Months
70,Female,Sandals,Footwear,52,Minnesota,M,Purple,Spring,No,12,Every 3 Months
22,Female,Blouse,Clothing,47,Nevada,S,Lavender,Spring,No,41,Annually
51,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,No,8,Annually
22,Female,Hat,Accessories,46,Ohio,M,Green,Winter,No,24,Quarterly
37,Female,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,No,18,Fortnightly
49,Female,Shorts,Clothing,75,Minnesota,L,Gold,Fall,No,6,Quarterly
61,Female,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,No,40,Weekly
41,Female,Dress,Clothing,52,North Dakota,L,Blue,Summer,No,6,Every 3 Months
57,Female,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,No,27,Quarterly
34,Female,Sweater,Clothing,35,Nebraska,M,Maroon,Spring,No,2,Weekly
27,Female,Coat,Outerwear,43,Delaware,M,Pink,Fall,No,39,Bi-Weekly
39,Female,Hoodie,Clothing,24,Minnesota,L,Maroon,Summer,No,9,Quarterly
62,Female,Jewelry,Accessories,83,Rhode Island,M,Olive,Winter,No,16,Every 3 Months
34,Female,T-shirt,Clothing,62,Michigan,M,Lavender,Fall,No,36,Quarterly
53,Female,Pants,Clothing,78,New Jersey,S,Pink,Spring,No,2,Bi-Weekly
35,Female,Sweater,Clothing,61,South Dakota,M,Cyan,Spring,No,21,Weekly
38,Female,Pants,Clothing,57,North Carolina,L,Maroon,Fall,No,39,Annually
32,Female,Socks,Clothing,70,Oregon,S,Red,Summer,No,38,Annually
47,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,No,6,Every 3 Months
53,Female,Scarf,Accessories,74,New Jersey,XL,Blue,Winter,No,6,Bi-Weekly
60,Female,Dress,Clothing,90,Arizona,M,Gold,Fall,No,50,Monthly
31,Female,Sandals,Footwear,98,Vermont,S,Yellow,Spring,No,9,Annually
44,Female,Dress,Clothing,43,Colorado,M,Silver,Winter,No,15,Every 3 Months
29,Female,Pants,Clothing,37,Tennessee,XL,Black,Winter,No,5,Quarterly
19,Female,Blouse,Clothing,38,New Jersey,L,Yellow,Summer,No,13,Bi-Weekly
54,Female,Jeans,Clothing,60,Montana,L,Pink,Winter,No,44,Fortnightly
40,Female,Pants,Clothing,55,Montana,XL,Yellow,Winter,No,36,Annually
39,Female,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,No,18,Fortnightly
44,Female,Backpack,Accessories,71,Nevada,L,Peach,Winter,No,39,Weekly
22,Female,Hoodie,Clothing,61,Louisiana,M,Black,Spring,No,11,Every 3 Months
30,Female,Boots,Footwear,65,Illinois,M,Olive,Summer,No,1,Bi-Weekly
69,Female,Gloves,Accessories,34,South Carolina,L,Olive,Fall,No,34,Annually
28,Female,Blouse,Clothing,87,Washington,M,White,Summer,No,47,Bi-Weekly
57,Female,Sweater,Clothing,79,Nebraska,M,Red,Spring,No,24,Quarterly
46,Female,Dress,Clothing,46,Alabama,S,Purple,Spring,No,20,Quarterly
48,Female,Socks,Clothing,72,Montana,L,Purple,Summer,No,11,Annually
24,Female,Shirt,Clothing,93,Minnesota,M,Teal,Summer,No,3,Every 3 Months
50,Female,Sandals,Footwear,76,Ohio,L,Teal,Summer,No,38,Bi-Weekly
29,Female,Shoes,Footwear,56,New York,L,Gray,Winter,No,45,Weekly
61,Female,Sandals,Footwear,83,Indiana,M,Magenta,Fall,No,31,Quarterly
34,Female,Gloves,Accessories,90,Delaware,XL,Black,Winter,No,16,Bi-Weekly
27,Female,Boots,Footwear,94,Connecticut,M,Maroon,Spring,No,3,Quarterly
38,Female,Blouse,Clothing,68,New York,M,Gold,Fall,No,15,Annually
25,Female,Sandals,Footwear,53,Alabama,M,Purple,Spring,No,11,Every 3 Months
54,Female,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,No,22,Fortnightly
53,Female,Jacket,Outerwear,30,South Carolina,M,Beige,Summer,No,35,Annually
23,Female,Jewelry,Accessories,26,West Virginia,L,Indigo,Winter,No,5,Bi-Weekly
19,Female,Hat,Accessories,60,Kentucky,M,Purple,Winter,No,35,Bi-Weekly
57,Female,Shoes,Footwear,30,New Jersey,M,Maroon,Summer,No,27,Weekly
19,Female,Coat,Outerwear,91,New York,L,Beige,Winter,No,9,Monthly
33,Female,Boots,Footwear,71,Massachusetts,M,Brown,Spring,No,21,Bi-Weekly
33,Female,Scarf,Accessories,64,Florida,L,Green,Summer,No,23,Monthly
38,Female,Hat,Accessories,54,Michigan,M,Blue,Summer,No,3,Bi-Weekly
47,Female,Socks,Clothing,35,Oregon,XL,Magenta,Fall,No,31,Annually
39,Female,T-shirt,Clothing,38,Michigan,XL,Turquoise,Winter,No,44,Annually
32,Female,Jewelry,Accessories,69,Washington,M,Gray,Fall,No,20,Monthly
27,Female,Skirt,Clothing,96,Alaska,S,Purple,Winter,No,34,Weekly
67,Female,Socks,Clothing,73,Montana,M,Lavender,Winter,No,17,Every 3 Months
46,Female,Belt,Accessories,49,New Mexico,S,Green,Summer,No,20,Annually
36,Female,Boots,Footwear,44,Connecticut,M,Gray,Summer,No,46,Every 3 Months
62,Female,Socks,Clothing,93,Alaska,M,Yellow,Spring,No,28,Annually
31,Female,Pants,Clothing,72,Ohio,S,Orange,Summer,No,6,Fortnightly
68,Female,Socks,Clothing,91,Montana,M,Beige,Summer,No,50,Bi-Weekly
57,Female,Belt,Accessories,83,Nebraska,L,Peach,Winter,No,41,Monthly
22,Female,Jacket,Outerwear,62,Oklahoma,S,Green,Winter,No,50,Annually
26,Female,Shirt,Clothing,71,Kentucky,M,Violet,Fall,No,33,Monthly
43,Female,Gloves,Accessories,93,Idaho,M,Gray,Summer,No,25,Quarterly
45,Female,Handbag,Accessories,63,Maryland,L,Magenta,Fall,No,2,Weekly
64,Female,Sweater,Clothing,96,Tennessee,XL,Charcoal,Fall,No,15,Annually
28,Female,Skirt,Clothing,78,Michigan,M,Violet,Spring,No,12,Weekly
47,Female,Dress,Clothing,24,Tennessee,L,Silver,Summer,No,28,Bi-Weekly
53,Female,Pants,Clothing,63,Rhode Island,S,Green,Summer,No,12,Bi-Weekly
42,Female,Hat,Accessories,58,Florida,M,Magenta,Fall,No,3,Annually
51,Female,Boots,Footwear,55,Louisiana,S,Purple,Spring,No,20,Weekly
62,Female,Sandals,Footwear,58,Arkansas,M,Blue,Fall,No,3,Bi-Weekly
18,Female,Coat,Outerwear,28,Kentucky,S,Yellow,Winter,No,32,Fortnightly
48,Female,Blouse,Clothing,37,Kansas,M,Brown,Spring,No,35,Monthly
20,Female,Shorts,Clothing,78,Vermont,M,Pink,Spring,No,31,Monthly
32,Female,Blouse,Clothing,73,Nevada,XL,Silver,Fall,No,13,Annually
26,Female,Jacket,Outerwear,20,Oklahoma,M,Indigo,Spring,No,3,Fortnightly
31,Female,Shirt,Clothing,60,Alabama,L,Pink,Winter,No,48,Bi-Weekly
55,Female,Handbag,Accessories,71,Louisiana,S,Lavender,Fall,No,15,Bi-Weekly
49,Female,T-shirt,Clothing,89,Ohio,M,Orange,Fall,No,13,Annually
42,Female,Hoodie,Clothing,53,Texas,M,Red,Fall,No,21,Monthly
64,Female,Jewelry,Accessories,87,Maryland,M,Gray,Summer,No,29,Fortnightly
68,Female,Jewelry,Accessories,37,West Virginia,L,Violet,Spring,No,24,Quarterly
68,Female,Hoodie,Clothing,37,Ohio,L,Green,Fall,No,21,Annually
41,Female,Scarf,Accessories,78,Indiana,M,Gold,Spring,No,5,Bi-Weekly
51,Female,Shoes,Footwear,23,Wyoming,S,Maroon,Spring,No,47,Quarterly
44,Female,Jeans,Clothing,73,Michigan,L,Olive,Spring,No,34,Every 3 Months
27,Female,Jewelry,Accessories,27,Maine,M,Yellow,Fall,No,45,Fortnightly
36,Female,Coat,Outerwear,59,Utah,S,Peach,Winter,No,12,Annually
19,Female,Backpack,Accessories,53,Iowa,M,Gold,Spring,No,31,Weekly
49,Female,Socks,Clothing,42,Maryland,S,Purple,Summer,No,43,Annually
18,Female,Scarf,Accessories,45,Texas,M,Charcoal,Fall,No,5,Annually
36,Female,Sunglasses,Accessories,89,Ohio,S,Indigo,Winter,No,36,Quarterly
36,Female,Socks,Clothing,85,North Dakota,L,Magenta,Fall,No,12,Annually
19,Female,Coat,Outerwear,69,West Virginia,S,Olive,Summer,No,31,Bi-Weekly
43,Female,Sandals,Footwear,66,North Carolina,S,Blue,Spring,No,31,Bi-Weekly
31,Female,Blouse,Clothing,42,Georgia,S,White,Summer,No,15,Weekly
63,Female,Dress,Clothing,40,Kansas,M,Cyan,Spring,No,11,Weekly
41,Female,Pants,Clothing,82,Maine,M,Cyan,Winter,No,18,Monthly
48,Female,Sneakers,Footwear,88,South Carolina,M,Orange,Spring,No,9,Quarterly
68,Female,Boots,Footwear,99,South Carolina,XL,Orange,Summer,No,11,Weekly
53,Female,Handbag,Accessories,85,Kentucky,S,Teal,Spring,No,38,Bi-Weekly
36,Female,Handbag,Accessories,57,Arizona,M,Magenta,Fall,No,42,Quarterly
46,Female,Sweater,Clothing,56,New York,S,Orange,Summer,No,41,Monthly
21,Female,Sandals,Footwear,79,New Hampshire,L,Peach,Winter,No,45,Monthly
52,Female,Socks,Clothing,67,Ohio,S,Maroon,Summer,No,41,Bi-Weekly
66,Female,Gloves,Accessories,61,Hawaii,M,Gold,Winter,No,35,Weekly
19,Female,Hoodie,Clothing,37,Texas,L,White,Winter,No,21,Every 3 Months
44,Female,Dress,Clothing,75,Illinois,L,Gray,Fall,No,13,Bi-Weekly
50,Female,Shirt,Clothing,21,Massachusetts,XL,Brown,Winter,No,23,Fortnightly
51,Female,Shorts,Clothing,89,North Carolina,L,Charcoal,Winter,No,6,Weekly
25,Female,Sandals,Footwear,24,West Virginia,L,Beige,Fall,No,39,Annually
62,Female,Sweater,Clothing,27,Delaware,XL,Teal,Spring,No,7,Quarterly
48,Female,Dress,Clothing,26,Idaho,L,Black,Summer,No,32,Every 3 Months
62,Female,Boots,Footwear,82,Oregon,M,Violet,Spring,No,43,Quarterly
22,Female,Pants,Clothing,28,Maine,M,Orange,Winter,No,15,Monthly
48,Female,Gloves,Accessories,65,South Dakota,M,Turquoise,Fall,No,48,Annually
48,Female,Pants,Clothing,82,New Mexico,XL,Black,Winter,No,35,Weekly
62,Female,Scarf,Accessories,38,Washington,M,Silver,Winter,No,41,Quarterly
24,Female,Shorts,Clothing,33,Georgia,XL,Gray,Spring,No,14,Weekly
39,Female,Shoes,Footwear,38,Idaho,M,Pink,Summer,No,22,Monthly
35,Female,Handbag,Accessories,48,Colorado,M,Red,Spring,No,16,Every 3 Months
47,Female,Sandals,Footwear,35,Kentucky,M,Lavender,Summer,No,2,Bi-Weekly
22,Female,Socks,Clothing,29,New Jersey,L,Indigo,Fall,No,13,Every 3 Months
38,Female,Shirt,Clothing,48,Oregon,S,Silver,Fall,No,38,Fortnightly
53,Female,Shoes,Footwear,87,Nebraska,M,Silver,Fall,No,43,Weekly
31,Female,Backpack,Accessories,62,Massachusetts,M,Green,Fall,No,26,Quarterly
31,Female,Shirt,Clothing,96,Nebraska,M,Pink,Spring,No,39,Weekly
65,Female,Handbag,Accessories,41,Hawaii,S,Violet,Fall,No,50,Monthly
48,Female,Jewelry,Accessories,42,Indiana,L,Red,Winter,No,40,Every 3 Months
18,Female,Shirt,Clothing,57,Illinois,L,Olive,Winter,No,12,Fortnightly
46,Female,Handbag,Accessories,65,Colorado,S,Purple,Spring,No,33,Every 3 Months
52,Female,Pants,Clothing,54,Pennsylvania,M,Gray,Fall,No,49,Weekly
50,Female,T-shirt,Clothing,22,Ohio,L,Brown,Winter,No,43,Bi-Weekly
49,Female,Sneakers,Footwear,96,Pennsylvania,S,Orange,Fall,No,14,Monthly
69,Female,Jewelry,Accessories,81,Mississippi,M,Blue,Summer,No,21,Every 3 Months
36,Female,Shirt,Clothing,46,Kentucky,M,White,Fall,No,31,Quarterly
30,Female,Blouse,Clothing,74,Alaska,XL,Charcoal,Spring,No,29,Fortnightly
25,Female,Sneakers,Footwear,50,Georgia,XL,Gray,Winter,No,32,Monthly
19,Female,Dress,Clothing,80,South Dakota,XL,Charcoal,Winter,No,16,Bi-Weekly
34,Female,Boots,Footwear,56,South Carolina,S,White,Summer,No,38,Bi-Weekly
29,Female,Skirt,Clothing,69,Tennessee,M,Orange,Winter,No,34,Every 3 Months
50,Female,Shirt,Clothing,97,Colorado,M,Black,Spring,No,30,Quarterly
31,Female,Shorts,Clothing,66,Wisconsin,M,White,Winter,No,14,Fortnightly
41,Female,Hat,Accessories,70,Georgia,S,Brown,Spring,No,33,Monthly
52,Female,Shoes,Footwear,50,Maryland,M,Pink,Winter,No,35,Weekly
27,Female,Pants,Clothing,85,New Jersey,M,Yellow,Spring,No,13,Quarterly
49,Female,Backpack,Accessories,59,Nevada,M,Cyan,Summer,No,30,Fortnightly
69,Female,Pants,Clothing,74,Michigan,L,Silver,Summer,No,30,Monthly
45,Female,Sunglasses,Accessories,38,Wyoming,L,Olive,Winter,No,47,Annually
20,Female,Sweater,Clothing,99,Massachusetts,M,Olive,Spring,No,1,Every 3 Months
25,Female,Blouse,Clothing,97,Washington,S,Charcoal,Spring,No,1,Weekly
38,Female,Scarf,Accessories,67,Maine,L,Gray,Summer,No,33,Annually
55,Female,T-shirt,Clothing,20,Montana,S,Maroon,Winter,No,43,Weekly
62,Female,Sunglasses,Accessories,45,Oklahoma,L,Black,Spring,No,37,Weekly
54,Female,Shoes,Footwear,52,North Dakota,XL,Violet,Winter,No,23,Quarterly
61,Female,Pants,Clothing,68,Connecticut,L,Indigo,Fall,No,12,Annually
50,Female,Sneakers,Footwear,98,Texas,L,Yellow,Fall,No,30,Fortnightly
65,Female,Shoes,Footwear,83,Delaware,M,Gray,Fall,No,7,Weekly
68,Female,Shorts,Clothing,51,Mississippi,M,Red,Summer,No,20,Monthly
55,Female,Handbag,Accessories,21,Minnesota,L,Peach,Spring,No,10,Monthly
57,Female,Handbag,Accessories,92,Georgia,M,Gray,Spring,No,40,Every 3 Months
56,Female,Shoes,Footwear,63,Iowa,S,White,Spring,No,21,Monthly
29,Female,Jewelry,Accessories,56,New York,S,Green,Spring,No,17,Bi-Weekly
24,Female,Shorts,Clothing,95,Nevada,M,Magenta,Spring,No,5,Weekly
59,Female,Blouse,Clothing,66,Virginia,M,Olive,Winter,No,22,Annually
62,Female,Coat,Outerwear,28,Idaho,S,Olive,Spring,No,5,Weekly
58,Female,Hat,Accessories,83,Colorado,M,Blue,Winter,No,18,Every 3 Months
64,Female,Socks,Clothing,55,Wisconsin,XL,Charcoal,Fall,No,42,Every 3 Months
48,Female,Sandals,Footwear,28,Connecticut,M,Yellow,Spring,No,22,Annually
60,Female,Scarf,Accessories,79,Kansas,M,Violet,Summer,No,37,Bi-Weekly
52,Female,Scarf,Accessories,31,Pennsylvania,L,Magenta,Summer,No,23,Annually
63,Female,Blouse,Clothing,37,Utah,M,Red,Fall,No,47,Fortnightly
44,Female,T-shirt,Clothing,34,Oregon,M,Cyan,Summer,No,11,Fortnightly
63,Female,Shoes,Footwear,74,West Virginia,S,Orange,Winter,No,32,Weekly
66,Female,Gloves,Accessories,31,Montana,L,Black,Spring,No,20,Weekly
22,Female,Sunglasses,Accessories,66,Kentucky,M,Blue,Winter,No,3,Quarterly
62,Female,Shoes,Footwear,99,Minnesota,M,Charcoal,Spring,No,32,Weekly
39,Female,Dress,Clothing,55,Louisiana,M,Indigo,Spring,No,5,Fortnightly
25,Female,Blouse,Clothing,23,Delaware,L,Silver,Spring,No,45,Quarterly
70,Female,Sweater,Clothing,88,Arizona,M,Brown,Fall,No,43,Bi-Weekly
52,Female,Jacket,Outerwear,26,Nevada,M,Peach,Summer,No,1,Every 3 Months
68,Female,Backpack,Accessories,94,Alaska,L,Magenta,Summer,No,9,Quarterly
18,Female,Shorts,Clothing,25,Utah,M,Beige,Fall,No,13,Every 3 Months
18,Female,Socks,Clothing,96,Kansas,XL,Violet,Fall,No,5,Annually
63,Female,Sneakers,Footwear,29,North Carolina,L,Black,Spring,No,39,Fortnightly
47,Female,Sneakers,Footwear,36,Maryland,M,Cyan,Winter,No,7,Weekly
43,Female,Blouse,Clothing,90,Maine,M,Green,Summer,No,8,Every 3 Months
60,Female,Gloves,Accessories,38,Illinois,S,Brown,Summer,No,40,Annually
49,Female,Handbag,Accessories,52,Pennsylvania,S,Gray,Spring,No,35,Monthly
28,Female,Jeans,Clothing,88,Alaska,S,Orange,Spring,No,14,Monthly
32,Female,Scarf,Accessories,56,New Mexico,S,Silver,Summer,No,26,Monthly
29,Female,Sandals,Footwear,71,Arkansas,M,Purple,Spring,No,14,Quarterly
35,Female,Sandals,Footwear,94,Alaska,M,Olive,Fall,No,9,Fortnightly
23,Female,Dress,Clothing,97,Louisiana,XL,Teal,Winter,No,32,Annually
70,Female,Skirt,Clothing,27,North Dakota,M,White,Summer,No,15,Every 3 Months
